var1,var2,value
build_p_building_10,parcel_Water_P,0.008864172649551067
build_p_tree_300,build_p_water_10,0.008576943164688856
build_p_water_10,build_p_tree_300,0.008576943164688856
build_p_tree_100,parcel_area,0.008385131726589785
parcel_area,build_p_tree_100,0.008385131726589785
damage_binary,parcel_year_built,0.008316130226582319
parcel_year_built,damage_binary,0.008316130226582319
parcel_Road_P,build_p_shrub_300,0.007837012751603778
build_p_shrub_300,parcel_Road_P,0.007837012751603778
build_p_building_200,build_Mean_aspect_100m_DEM,0.007496225706973716
build_Mean_aspect_100m_DEM,build_p_building_200,0.007496225706973716
build_near_dest,build_p_water_10,0.007436201909797499
build_p_water_10,build_near_dest,0.007436201909797499
build_area,build_p_water_10,0.007319116031920917
build_p_water_10,build_area,0.007319116031920917
build_near_build,build_p_tree_100,0.006789211540676121
build_p_tree_100,build_near_build,0.006789211540676121
parcel_Road_P,build_p_water_100,0.006507029911904009
build_p_water_100,parcel_Road_P,0.006507029911904009
build_p_otherpaved_10,build_Mean_aspect_30m_DEM,0.006309006033085167
build_Mean_aspect_30m_DEM,build_p_otherpaved_10,0.006309006033085167
build_min_dist_shrub,build_p_otherpaved_10,0.0062065560788232685
build_p_otherpaved_10,build_min_dist_shrub,0.0062065560788232685
build_min_dist_shrub,build_near_dest,0.005768083566921089
build_near_dest,build_min_dist_shrub,0.005768083566921089
build_p_tree_200,build_p_water_10,0.005638653147832758
build_p_water_10,build_p_tree_200,0.005638653147832758
parcel_Road_P,build_p_water_10,0.005588735447447655
build_p_water_10,parcel_Road_P,0.005588735447447655
build_p_grass_300,build_p_otherpaved_10,0.0054326099322863745
build_p_otherpaved_10,build_p_grass_300,0.0054326099322863745
build_p_building_100,build_Mean_aspect_100m_DEM,0.005381166421938835
build_Mean_aspect_100m_DEM,build_p_building_100,0.005381166421938835
damage_binary,build_p_road_10,0.004949897826803793
build_p_road_10,damage_binary,0.004949897826803793
build_p_building_10,build_Mean_aspect_100m_DEM,0.004875336659534875
build_Mean_aspect_100m_DEM,build_p_building_10,0.004875336659534875
parcel_year_built,build_p_soil_100,0.004866684850014411
build_p_soil_100,parcel_year_built,0.004866684850014411
build_p_road_10,build_Mean_distroad,0.004777525607279689
build_Mean_distroad,build_p_road_10,0.004777525607279689
build_near_build,build_p_water_10,0.004651526502355063
build_p_water_10,build_near_build,0.004651526502355063
build_near_build,build_perc_overhang,0.004572039724683496
build_perc_overhang,build_near_build,0.004572039724683496
build_has_tree_overhang,parcel_Build_P,0.004330217284959676
parcel_Build_P,build_has_tree_overhang,0.004330217284959676
build_p_building_10,build_p_grass_300,0.00412183298618134
build_p_grass_300,build_p_building_10,0.00412183298618134
build_near_build,parcel_Road_P,0.003925738892230339
parcel_Road_P,build_near_build,0.003925738892230339
parcel_year_built,parcel_Water_P,0.003879566367839863
parcel_Water_P,parcel_year_built,0.003879566367839863
build_p_water_10,build_Mean_builddens,0.003515321045064123
build_Mean_builddens,build_p_water_10,0.003515321045064123
parcel_year_built,build_p_shrub_10,0.003454475800323525
build_p_shrub_10,parcel_year_built,0.003454475800323525
build_p_water_100,build_Mean_aspect_100m_DEM,0.003255168009160271
build_Mean_aspect_100m_DEM,build_p_water_100,0.003255168009160271
build_min_dist_tree,build_p_water_100,0.0031853374635781575
build_p_water_100,build_min_dist_tree,0.0031853374635781575
parcel_year_built,build_p_soil_10,0.003047843445805768
build_p_soil_10,parcel_year_built,0.003047843445805768
build_p_grass_200,build_p_otherpaved_10,0.0028614926812627704
build_p_otherpaved_10,build_p_grass_200,0.0028614926812627704
damage_severity,build_p_road_10,0.0026688500002110824
build_p_road_10,damage_severity,0.0026688500002110824
build_p_shrub_10,build_p_tree_200,0.00243956732401185
build_p_tree_200,build_p_shrub_10,0.00243956732401185
parcel_year_built,build_p_shrub_100,0.0022864885835534184
build_p_shrub_100,parcel_year_built,0.0022864885835534184
parcel_Can_P,build_p_water_100,0.002248154915924494
build_p_water_100,parcel_Can_P,0.002248154915924494
parcel_year_built,build_p_water_10,0.0019835015268735248
build_p_water_10,parcel_year_built,0.0019835015268735248
build_p_building_10,build_p_grass_10,0.001658691397270098
build_p_grass_10,build_p_building_10,0.001658691397270098
build_p_water_200,build_Mean_aspect_100m_DEM,0.0015708715738823413
build_Mean_aspect_100m_DEM,build_p_water_200,0.0015708715738823413
build_near_build,build_p_tree_200,9.025102085358916e-4
build_p_tree_200,build_near_build,9.025102085358916e-4
build_overhang_ht,build_p_water_10,6.429911400964461e-4
build_p_water_10,build_overhang_ht,6.429911400964461e-4
parcel_year_built,build_Mean_aspect_100m_DEM,4.569468719388667e-4
build_Mean_aspect_100m_DEM,parcel_year_built,4.569468719388667e-4
build_p_tree_100,build_p_water_10,4.195269848716457e-4
build_p_water_10,build_p_tree_100,4.195269848716457e-4
build_p_otherpaved_100,build_Mean_distall_road,3.235189018516844e-4
build_Mean_distall_road,build_p_otherpaved_100,3.235189018516844e-4
parcel_Road_P,build_p_shrub_200,1.8652103882657345e-4
build_p_shrub_200,parcel_Road_P,1.8652103882657345e-4
build_has_tree_overhang,build_p_grass_100,1.52550229438851e-4
build_p_grass_100,build_has_tree_overhang,1.52550229438851e-4
build_p_building_10,build_p_water_10,-1.941742699172315e-4
build_p_water_10,build_p_building_10,-1.941742699172315e-4
parcel_Soil_P,build_p_otherpaved_10,-5.727621710153822e-4
build_p_otherpaved_10,parcel_Soil_P,-5.727621710153822e-4
parcel_Road_P,build_p_shrub_100,-5.81106774913673e-4
build_p_shrub_100,parcel_Road_P,-5.81106774913673e-4
build_has_tree_overhang,build_p_water_10,-6.515692657765841e-4
build_p_water_10,build_has_tree_overhang,-6.515692657765841e-4
build_p_otherpaved_100,build_p_road_100,-8.00843878605794e-4
build_p_road_100,build_p_otherpaved_100,-8.00843878605794e-4
build_p_building_200,build_Mean_aspect_30m_DEM,-9.516260250688735e-4
build_Mean_aspect_30m_DEM,build_p_building_200,-9.516260250688735e-4
build_p_water_100,build_Mean_builddens,-0.0011048964302785458
build_Mean_builddens,build_p_water_100,-0.0011048964302785458
parcel_Can_P,build_p_water_10,-0.0012106449085441345
build_p_water_10,parcel_Can_P,-0.0012106449085441345
ID_Build,build_Mean_aspect_100m_DEM,-0.0013685721573377975
build_Mean_aspect_100m_DEM,ID_Build,-0.0013685721573377975
build_p_otherpaved_10,build_p_water_10,-0.001377285453276166
build_p_water_10,build_p_otherpaved_10,-0.001377285453276166
build_min_dist_shrub,build_p_tree_200,-0.0013774341701726506
build_p_tree_200,build_min_dist_shrub,-0.0013774341701726506
build_p_shrub_10,build_p_tree_100,-0.0015170083736492051
build_p_tree_100,build_p_shrub_10,-0.0015170083736492051
build_p_grass_100,build_Mean_aspect_100m_DEM,-0.0016565530455781743
build_Mean_aspect_100m_DEM,build_p_grass_100,-0.0016565530455781743
parcel_Grass_P,build_p_water_10,-0.0017141083786708518
build_p_water_10,parcel_Grass_P,-0.0017141083786708518
build_p_shrub_10,build_p_water_10,-0.0017233692039192925
build_p_water_10,build_p_shrub_10,-0.0017233692039192925
build_p_road_10,build_Mean_builddens,-0.0018038793577562742
build_Mean_builddens,build_p_road_10,-0.0018038793577562742
build_p_tree_10,parcel_area,-0.0019881487984497325
parcel_area,build_p_tree_10,-0.0019881487984497325
build_overhang_ht,parcel_Road_P,-0.0020178745735834743
parcel_Road_P,build_overhang_ht,-0.0020178745735834743
build_p_building_300,build_Mean_aspect_100m_DEM,-0.002159234429374972
build_Mean_aspect_100m_DEM,build_p_building_300,-0.002159234429374972
build_min_dist_tree,build_p_water_200,-0.002172667130272987
build_p_water_200,build_min_dist_tree,-0.002172667130272987
ID_Build,build_p_water_10,-0.002247612462307232
build_p_water_10,ID_Build,-0.002247612462307232
build_p_road_10,build_p_water_10,-0.002273391909589523
build_p_water_10,build_p_road_10,-0.002273391909589523
build_p_soil_10,build_p_water_10,-0.0023294718555530126
build_p_water_10,build_p_soil_10,-0.0023294718555530126
build_p_shrub_10,build_Mean_distroad,-0.0023711474948789743
build_Mean_distroad,build_p_shrub_10,-0.0023711474948789743
build_min_dist_shrub,parcel_Can_P,-0.0026642951747964127
parcel_Can_P,build_min_dist_shrub,-0.0026642951747964127
build_area,parcel_Road_P,-0.0027891804713455325
parcel_Road_P,build_area,-0.0027891804713455325
parcel_Shrub_P,build_p_water_10,-0.0028823523172732263
build_p_water_10,parcel_Shrub_P,-0.0028823523172732263
build_min_dist_tree,build_p_building_100,-0.0028852913404845593
build_p_building_100,build_min_dist_tree,-0.0028852913404845593
build_p_road_10,build_Mean_elev_100m,-0.0029212460303727756
build_Mean_elev_100m,build_p_road_10,-0.0029212460303727756
parcel_year_built,build_Mean_aspect_30m_DEM,-0.0029948663880846236
build_Mean_aspect_30m_DEM,parcel_year_built,-0.0029948663880846236
parcel_year_built,build_p_road_10,-0.003043639224202586
build_p_road_10,parcel_year_built,-0.003043639224202586
build_p_grass_100,build_p_water_10,-0.003257013602778463
build_p_water_10,build_p_grass_100,-0.003257013602778463
build_has_tree_overhang,build_Mean_aspect_30m_DEM,-0.0033446814585821978
build_Mean_aspect_30m_DEM,build_has_tree_overhang,-0.0033446814585821978
parcel_Road_P,build_p_shrub_10,-0.003528555205175327
build_p_shrub_10,parcel_Road_P,-0.003528555205175327
build_p_road_10,build_p_shrub_200,-0.00359261711794217
build_p_shrub_200,build_p_road_10,-0.00359261711794217
build_p_shrub_300,build_p_water_10,-0.0036960515354549635
build_p_water_10,build_p_shrub_300,-0.0036960515354549635
build_p_otherpaved_100,build_p_water_10,-0.003724570654301228
build_p_water_10,build_p_otherpaved_100,-0.003724570654301228
build_p_grass_10,build_p_water_10,-0.0037342088003006254
build_p_water_10,build_p_grass_10,-0.0037342088003006254
build_near_dest,build_Mean_distall_road,-0.0038756425579488185
build_Mean_distall_road,build_near_dest,-0.0038756425579488185
parcel_area,build_Mean_distall_road,-0.0039044117692996158
build_Mean_distall_road,parcel_area,-0.0039044117692996158
parcel_area,build_Mean_slope_30m_DEM,-0.003916437811131611
build_Mean_slope_30m_DEM,parcel_area,-0.003916437811131611
build_p_grass_10,build_Mean_aspect_100m_DEM,-0.003957974772184653
build_Mean_aspect_100m_DEM,build_p_grass_10,-0.003957974772184653
build_area,build_Mean_aspect_30m_DEM,-0.004014112106024854
build_Mean_aspect_30m_DEM,build_area,-0.004014112106024854
build_p_water_10,build_Mean_slope_30m_DEM,-0.004024512699289611
build_Mean_slope_30m_DEM,build_p_water_10,-0.004024512699289611
build_p_road_10,build_Mean_elev_30m,-0.004082204633726359
build_Mean_elev_30m,build_p_road_10,-0.004082204633726359
parcel_Paved_P,build_Mean_distall_road,-0.00409435209677029
build_Mean_distall_road,parcel_Paved_P,-0.00409435209677029
build_p_road_10,build_Mean_slope_30m_DEM,-0.004153009294562252
build_Mean_slope_30m_DEM,build_p_road_10,-0.004153009294562252
build_p_otherpaved_200,parcel_area,-0.004315444976195759
parcel_area,build_p_otherpaved_200,-0.004315444976195759
build_p_water_10,build_Mean_elev_30m,-0.004329455929308287
build_Mean_elev_30m,build_p_water_10,-0.004329455929308287
build_has_tree_overhang,build_Mean_slope_30m_DEM,-0.004329994643513392
build_Mean_slope_30m_DEM,build_has_tree_overhang,-0.004329994643513392
build_perc_overhang,parcel_Soil_P,-0.004354287379484941
parcel_Soil_P,build_perc_overhang,-0.004354287379484941
build_has_tree_overhang,parcel_Road_P,-0.004414330273909331
parcel_Road_P,build_has_tree_overhang,-0.004414330273909331
build_p_water_10,build_Mean_elev_100m,-0.004491822034359938
build_Mean_elev_100m,build_p_water_10,-0.004491822034359938
build_p_water_300,build_Mean_aspect_100m_DEM,-0.0045722190592282054
build_Mean_aspect_100m_DEM,build_p_water_300,-0.0045722190592282054
build_p_tree_10,build_p_water_10,-0.004733446145526348
build_p_water_10,build_p_tree_10,-0.004733446145526348
build_p_building_10,build_p_water_300,-0.004927509050294115
build_p_water_300,build_p_building_10,-0.004927509050294115
build_p_building_10,build_p_water_100,-0.005031749689075398
build_p_water_100,build_p_building_10,-0.005031749689075398
build_p_tree_10,build_Mean_distall_road,-0.00508642162110013
build_Mean_distall_road,build_p_tree_10,-0.00508642162110013
build_p_building_10,build_Mean_aspect_30m_DEM,-0.005172003523496806
build_Mean_aspect_30m_DEM,build_p_building_10,-0.005172003523496806
parcel_Paved_P,build_p_water_10,-0.005251223025462777
build_p_water_10,parcel_Paved_P,-0.005251223025462777
build_p_road_10,build_p_tree_200,-0.005266238253806159
build_p_tree_200,build_p_road_10,-0.005266238253806159
build_p_shrub_100,build_p_water_10,-0.005290419006576584
build_p_water_10,build_p_shrub_100,-0.005290419006576584
build_perc_overhang,build_p_water_10,-0.005371037752315738
build_p_water_10,build_perc_overhang,-0.005371037752315738
build_near_build,build_p_water_100,-0.0054910509059690775
build_p_water_100,build_near_build,-0.0054910509059690775
build_p_water_10,build_Mean_distall_road,-0.005688455080672426
build_Mean_distall_road,build_p_water_10,-0.005688455080672426
build_p_shrub_200,build_p_water_10,-0.006019162001543861
build_p_water_10,build_p_shrub_200,-0.006019162001543861
build_p_grass_10,build_p_water_200,-0.006325078370320536
build_p_water_200,build_p_grass_10,-0.006325078370320536
build_p_grass_200,build_p_water_10,-0.006387037897181736
build_p_water_10,build_p_grass_200,-0.006387037897181736
build_has_tree_overhang,build_p_road_10,-0.006407353645849407
build_p_road_10,build_has_tree_overhang,-0.006407353645849407
build_near_build,build_Mean_aspect_100m_DEM,-0.006432594719141951
build_Mean_aspect_100m_DEM,build_near_build,-0.006432594719141951
build_has_tree_overhang,build_p_building_300,-0.006505016486576465
build_p_building_300,build_has_tree_overhang,-0.006505016486576465
parcel_Build_P,build_p_water_10,-0.006506609219710691
build_p_water_10,parcel_Build_P,-0.006506609219710691
build_p_otherpaved_10,build_p_soil_200,-0.0065899149592490444
build_p_soil_200,build_p_otherpaved_10,-0.0065899149592490444
build_p_otherpaved_200,build_p_water_10,-0.006770650121206257
build_p_water_10,build_p_otherpaved_200,-0.006770650121206257
build_p_shrub_10,build_p_water_200,-0.006819057210582873
build_p_water_200,build_p_shrub_10,-0.006819057210582873
build_near_build,build_p_road_10,-0.006825168034928542
build_p_road_10,build_near_build,-0.006825168034928542
build_p_road_100,build_p_water_10,-0.006862971780194466
build_p_water_10,build_p_road_100,-0.006862971780194466
build_p_soil_100,build_p_water_10,-0.00715886928186035
build_p_water_10,build_p_soil_100,-0.00715886928186035
build_p_building_100,build_Mean_aspect_30m_DEM,-0.007396071481594815
build_Mean_aspect_30m_DEM,build_p_building_100,-0.007396071481594815
build_p_shrub_10,build_p_water_100,-0.007572017374032288
build_p_water_100,build_p_shrub_10,-0.007572017374032288
build_p_road_10,build_p_shrub_300,-0.007851118058884703
build_p_shrub_300,build_p_road_10,-0.007851118058884703
build_p_building_10,build_p_water_200,-0.008052368012800532
build_p_water_200,build_p_building_10,-0.008052368012800532
build_p_road_200,build_p_water_10,-0.008214339329672457
build_p_water_10,build_p_road_200,-0.008214339329672457
build_p_soil_300,build_p_water_10,-0.008278507226631386
build_p_water_10,build_p_soil_300,-0.008278507226631386
build_near_dest,build_p_shrub_10,-0.008355557868903227
build_p_shrub_10,build_near_dest,-0.008355557868903227
build_p_road_10,build_Mean_aspect_100m_DEM,-0.008531048452065855
build_Mean_aspect_100m_DEM,build_p_road_10,-0.008531048452065855
build_p_shrub_10,build_p_water_300,-0.008621074217573606
build_p_water_300,build_p_shrub_10,-0.008621074217573606
parcel_Soil_P,build_Mean_distroad,-0.008739020840161333
build_Mean_distroad,parcel_Soil_P,-0.008739020840161333
build_p_soil_200,build_p_water_10,-0.008884290113013765
build_p_water_10,build_p_soil_200,-0.008884290113013765
build_p_water_10,build_Mean_aspect_30m_DEM,-0.008940351860464827
build_Mean_aspect_30m_DEM,build_p_water_10,-0.008940351860464827
build_overhang_ht,build_Mean_builddens,-0.00901793855928699
build_Mean_builddens,build_overhang_ht,-0.00901793855928699
build_p_otherpaved_300,build_p_water_10,-0.009219632379939098
build_p_water_10,build_p_otherpaved_300,-0.009219632379939098
ID_Build,build_p_road_10,-0.00929040477527235
build_p_road_10,ID_Build,-0.00929040477527235
build_min_dist_shrub,build_p_water_10,-0.009430973520283449
build_p_water_10,build_min_dist_shrub,-0.009430973520283449
build_p_road_300,build_Mean_aspect_30m_DEM,-0.00960775625911768
build_Mean_aspect_30m_DEM,build_p_road_300,-0.00960775625911768
