OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank,Near_dest,Near_dst_rank
6078,3037,232.9279166,2,33.20157797,2
6079,3038,364.4295159,1,0,1
6080,3038,420.4120278,2,5.84290336,2
6081,3039,193.4435218,1,0,1
6082,3039,385.536163,2,16.50018234,2
6083,3040,839.1590317,1,0,1
6084,3040,1079.684441,2,41.1978692,2
6085,3041,1139.955954,1,0,1
6086,3041,1139.955954,1,9.472749282,2
6087,3042,1118.417928,1,0,1
6088,3042,1118.417928,1,11.57110491,2
6089,3043,371.8412992,1,0,1
6090,3043,674.908301,2,21.1722335,2
6091,3044,423.888886,1,0,1
6092,3044,788.6323288,2,16.40582581,2
6093,3045,1106.457134,1,0,1
6094,3045,1106.457134,1,11.57110491,2
6095,3046,438.2265805,1,0,1
6096,3046,619.0132806,2,2.730894982,2
6097,3047,104.8596919,1,0,1
6098,3047,319.3878661,2,65.50768238,2
6099,3048,757.7677139,1,0,1
6100,3048,818.4062965,2,5.089927113,2
6101,3049,457.3832217,1,0,1
6102,3049,645.1173926,2,2.730894982,2
6103,3050,0,1,0,1
6104,3050,129.0713709,2,104.8596919,2
6105,3051,153.7410451,1,0,1
6106,3051,456.3277122,2,22.15659913,2
6107,3052,89.1296424,1,0,1
6108,3052,148.8075576,2,33.31481168,2
6109,3053,1958.80532,1,0,1
6110,3053,2263.95993,2,5.326813429,2
6111,3054,558.9071839,1,0,1
6112,3054,647.4702754,2,7.232937711,2
6113,3055,0,1,0,1
6114,3055,109.697362,2,109.697362,2
6115,3056,931.5556906,1,0,1
6116,3056,1556.356341,2,7.646648964,2
6117,3057,1904.816952,1,0,1
6118,3057,2203.1831,2,5.326813429,2
6119,3058,246.636149,1,0,1
6120,3058,317.2388625,2,6.256836329,2
6121,3059,349.0585373,1,0,1
6122,3059,414.5482144,2,5.84290336,2
6123,3060,148.9858231,1,0,1
6124,3060,573.6076807,2,67.08212585,2
6125,3061,659.5053282,1,0,1
6126,3061,836.1519885,2,116.6049488,2
6127,3062,11.13030548,1,0,1
6128,3062,1051.71316,2,11.13030548,2
6129,3063,6.889268017,1,0,1
6130,3063,86.6572875,2,5.742644459,2
6131,3064,704.6703636,1,0,1
6132,3064,965.3294085,2,9.070762698,2
6133,3065,852.9447032,1,0,1
6134,3065,1082.846495,2,20.52457931,2
6135,3066,702.35306,1,0,1
6136,3066,776.306502,2,31.79871142,2
6137,3067,911.1192131,1,0,1
6138,3067,1067.423196,2,4.686270555,2
6139,3068,711.5047448,1,0,1
6140,3068,947.9155617,2,10.03397838,2
6141,3069,115.1000292,1,0,1
6142,3069,843.0828401,2,79.80082374,2
6143,3070,685.8454267,1,0,1
6144,3070,950.7568379,2,20.82818609,2
6145,3071,648.9833294,1,0,1
6146,3071,833.1512454,2,31.79871142,2
6147,3072,1089.89808,1,0,1
6148,3072,1089.89808,1,17.71928998,2
6149,3073,616.5026189,1,0,1
6150,3073,707.9263735,2,7.232937711,2
6151,3074,0,1,0,1
6152,3074,987.8578936,2,11.13030548,2
6153,3075,705.3433809,1,0,1
6154,3075,963.0417337,2,10.70786613,2
6155,3076,0,1,0,1
6156,3076,80.19061573,2,80.19061573,2
6157,3077,364.2570168,1,0,1
6158,3077,443.8511163,2,6.430453514,2
6159,3078,410.2290607,1,0,1
6160,3078,753.7241838,2,24.72271121,2
6161,3079,6.257974757,1,0,1
6162,3079,86.5390194,2,6.257974757,2
6163,3080,654.2449458,1,0,1
6164,3080,919.6476207,2,5.655364475,2
6165,3081,282.3890341,1,0,1
6166,3081,298.4671277,2,6.256836329,2
6167,3082,145.0028267,1,0,1
6168,3082,500.9131366,2,102.2681513,2
6169,3083,656.398084,1,0,1
6170,3083,748.2921618,2,7.457516222,2
6171,3084,349.1310771,1,0,1
6172,3084,433.0911629,2,7.042362761,2
6173,3085,385.622446,1,0,1
6174,3085,472.0210433,2,6.430453514,2
6175,3088,864.3797725,1,0,1
6176,3088,1025.528368,2,12.57473324,2
6177,3089,1067.487968,1,0,1
6178,3089,1067.487968,1,9.472749282,2
6179,3090,654.4858568,1,0,1
6180,3090,912.0683087,2,10.03397838,2
6181,3091,0,1,0,1
6182,3091,20.27440626,2,20.27440626,2
6183,3092,716.8247906,1,0,1
6184,3092,734.6566039,2,5.089927113,2
6185,3093,250.9048523,1,0,1
6186,3093,682.5017964,2,38.82718559,2
6187,3094,943.5285189,1,0,1
6188,3094,996.5266902,2,17.49235625,2
6189,3095,626.1378086,1,0,1
6190,3095,890.8525396,2,15.24819354,2
6191,3096,234.8027037,1,0,1
6192,3096,299.5139768,2,7.052424952,2
6193,3097,90.32325159,1,0,1
6194,3097,170.091211,2,5.742644459,2
6195,3098,412.220093,1,0,1
6196,3098,552.8740788,2,64.81654292,2
6197,3099,207.6992547,1,0,1
6198,3099,766.8767551,2,119.2371124,2
6199,3100,849.4864723,1,0,1
6200,3100,1512.579762,2,16.37174391,2
6201,3101,985.2834882,1,0,1
6202,3101,985.2834882,1,14.21504022,2
6203,3102,978.4128613,1,0,1
6204,3102,979.5467929,2,13.70242367,2
6205,3103,169.2350305,1,0,1
6206,3103,239.8044762,2,7.052424952,2
6207,3104,681.1771081,1,0,1
6208,3104,781.5438776,2,8.741752638,2
6209,3105,0,1,0,1
6210,3105,16.3375484,2,6.257974757,2
6211,3106,104.4846297,1,0,1
6212,3106,161.3717858,2,10.05496147,2
6213,3107,410.7608835,1,0,1
6214,3107,501.2553019,2,7.49276539,2
6215,3108,1955.736544,1,0,1
6216,3108,2212.020479,2,32.3294975,2
6217,3109,142.6525996,1,0,1
6218,3109,625.732439,2,0.495630408,2
6219,3110,476.0313955,1,0,1
6220,3110,568.0275694,2,3.87923233,2
6221,3111,585.9290662,1,0,1
6222,3111,850.2417055,2,5.655364475,2
6223,3112,460.6405823,1,0,1
6224,3112,552.8818329,2,3.87923233,2
6225,3113,297.8626404,1,0,1
6226,3113,353.9075114,2,29.4215446,2
6227,3114,954.3837249,1,0,1
6228,3114,954.3837249,1,9.099593271,2
6229,3115,951.4195001,1,0,1
6230,3115,951.4195001,1,9.099593271,2
6231,3116,568.791479,1,0,1
6232,3116,833.965306,2,15.24819354,2
6233,3117,668.0858854,1,0,1
6234,3117,910.7161005,2,35.64627513,2
6235,3118,160.2756379,1,0,1
6236,3118,676.331767,2,0.495630408,2
6237,3119,925.117121,1,0,1
6238,3119,925.117121,1,13.70242367,2
6239,3120,811.2299543,1,0,1
6240,3120,937.6308523,2,5.013674959,2
6241,3121,558.472645,1,0,1
6242,3121,820.4012903,2,8.444022907,2
6243,3122,521.0459414,1,0,1
6244,3122,613.8138547,2,6.896761674,2
6245,3123,185.109566,1,0,1
6246,3123,221.4917338,2,10.05496147,2
6247,3124,2898.3492,1,0,1
6248,3124,2950.854523,2,225.7493124,2
6249,3125,285.1789418,1,0,1
6250,3125,484.5252162,2,6.225141986,2
6251,3126,603.6931631,1,0,1
6252,3126,798.3059174,2,8.049831926,2
6253,3127,170.4887558,1,0,1
6254,3127,250.5261058,2,6.845691896,2
6255,3128,945.0572822,1,0,1
6256,3128,945.0572822,1,53.36707002,2
6257,3129,528.2856848,1,0,1
6258,3129,788.6984722,2,8.444022907,2
6259,3130,253.8384044,1,0,1
6260,3130,272.788917,2,68.35960771,2
6261,3131,443.6557026,1,0,1
6262,3131,481.2822918,2,157.397508,2
6263,3132,567.7206528,1,0,1
6264,3132,660.3348259,2,9.400176337,2
6265,3133,604.573911,1,0,1
6266,3133,843.1872375,2,35.64627513,2
6267,3134,0,1,0,1
6268,3134,16.3375484,2,8.908472014,2
6269,3135,706.0527613,1,0,1
6270,3135,902.4753922,2,20.52805345,2
6271,3136,23.4402416,1,0,1
6272,3136,458.2373841,2,23.4402416,2
6273,3137,92.57978321,1,0,1
6274,3137,102.5390908,2,12.79996411,2
6275,3138,173.7559922,1,0,1
6276,3138,283.6993632,2,82.48619441,2
6277,3139,217.2719945,1,0,1
6278,3139,410.4302974,2,6.225141986,2
6279,3140,260.3249909,1,0,1
6280,3140,272.4989574,2,21.59462447,2
6281,3141,638.1858768,1,0,1
6282,3141,649.6043173,2,23.64396585,2
6283,3142,0,1,0,1
6284,3142,422.6644865,2,40.75776164,2
6285,3143,129.7275377,1,0,1
6286,3143,969.9312991,2,27.14671093,2
6287,3144,177.9531462,1,0,1
6288,3144,349.7435838,2,53.25369609,2
6289,3145,0,1,0,1
6290,3145,549.1574589,2,23.4402416,2
6291,3146,780.2630586,1,0,1
6292,3146,850.9218507,2,5.013674959,2
6293,3147,263.9470279,1,0,1
6294,3147,341.29483,2,50.05812184,2
6295,3148,262.0833612,1,0,1
6296,3148,559.784512,2,11.66171648,2
6297,3149,1353.670317,1,0,1
6298,3149,1811.410642,2,155.4351068,2
6299,3150,469.2755163,1,0,1
6300,3150,731.8067467,2,22.89605638,2
6301,3151,282.603667,1,0,1
6302,3151,510.7942699,2,11.66171648,2
6303,3152,529.6427605,1,0,1
6304,3152,774.8698671,2,6.899753907,2
6305,3153,249.3105557,1,0,1
6306,3153,322.1453723,2,6.845691896,2
6307,3154,118.7942986,1,0,1
6308,3154,754.6996458,2,92.40324065,2
6309,3155,361.3804825,1,0,1
6310,3155,430.7039772,2,74.18918376,2
6311,3156,340.2578255,1,0,1
6312,3156,470.8244374,2,16.44570656,2
6313,3157,177.6341248,1,0,1
6314,3157,187.1840372,2,9.111561328,2
6315,3158,286.781666,1,0,1
6316,3158,320.751843,2,82.33564051,2
6317,3159,40.75776164,1,0,1
6318,3159,430.2415915,2,10.63919158,2
6319,3160,492.5932319,1,0,1
6320,3160,784.7515548,2,57.67973938,2
6321,3161,238.4179784,1,0,1
6322,3161,263.0308865,2,238.4179784,2
6323,3162,641.8985962,1,0,1
6324,3162,1439.125474,2,79.92164097,2
6325,3163,8.908472014,1,0,1
6326,3163,15.46471385,2,8.908472014,2
6327,3164,2082.740346,1,0,1
6328,3164,2316.226749,2,32.44529261,2
6329,3165,557.2353812,1,0,1
6330,3165,604.7039285,2,91.00785031,2
6331,3166,348.1958974,1,0,1
6332,3166,400.2885017,2,83.43569506,2
6333,3167,52.17146761,1,0,1
6334,3167,396.2240883,2,10.63919158,2
6335,3168,779.6424453,1,0,1
6336,3168,779.6424453,1,2.37664663,2
6337,3169,473.0673489,1,0,1
6338,3169,714.6122976,2,6.899753907,2
6339,3170,259.5297763,1,0,1
6340,3170,1071.352452,2,10.85637678,2
6341,3171,123.5449329,1,0,1
6342,3171,330.9421273,2,68.35960771,2
6343,3172,630.6105796,1,0,1
6344,3172,801.483715,2,0.579442341,2
6345,3173,602.61224,1,0,1
6346,3173,809.7174363,2,0.579442341,2
6347,3174,155.9138662,1,0,1
6348,3174,229.8996905,2,9.111561328,2
6349,3175,379.0731221,1,0,1
6350,3175,1136.861535,2,10.85637678,2
6351,3176,704.7422616,1,0,1
6352,3176,754.3905957,2,6.71056143,2
6353,3177,1422.925154,1,0,1
6354,3177,1711.582055,2,45.66211666,2
6355,3178,538.4513963,1,0,1
6356,3178,1355.121503,2,7.528734405,2
6357,3179,670.0593618,1,0,1
6358,3179,680.9994821,2,82.69125696,2
6359,3180,1166.160291,1,0,1
6360,3180,1166.160291,1,527.4763531,2
6361,3181,1522.016926,1,0,1
6362,3181,1645.369687,2,44.71715102,2
6363,3182,12.58049553,1,0,1
6364,3182,101.0396097,2,12.58049553,2
6365,3183,2214.946069,1,0,1
6366,3183,2299.928083,2,32.44529261,2
6367,3184,0,1,0,1
6368,3184,14.13095706,2,12.58049553,2
6369,3185,362.8838033,1,0,1
6370,3185,626.9566071,2,70.82728532,2
6371,3186,733.3308669,1,0,1
6372,3186,733.3308669,1,2.37664663,2
6373,3187,83.63434929,1,0,1
6374,3187,105.7430066,2,7.682040468,2
6375,3188,2978.632548,1,0,1
6376,3188,3963.82387,2,16.54951994,2
6377,3189,199.9135058,1,0,1
6378,3189,288.4678663,2,4.168728304,2
6379,3190,434.5266272,1,0,1
6380,3190,667.549076,2,19.41423709,2
6381,3191,221.9282977,1,0,1
6382,3191,425.2074186,2,137.1092098,2
6383,3192,0,1,0,1
6384,3192,14.13095706,2,14.13095706,2
6385,3193,594.5794366,1,0,1
6386,3193,707.3405597,2,82.69125696,2
6387,3194,118.6359959,1,0,1
6388,3194,473.0212108,2,118.6359959,2
6389,3195,104.9181688,1,0,1
6390,3195,194.2784738,2,21.43683465,2
6391,3196,393.3050221,1,0,1
6392,3196,1242.811468,2,7.528734405,2
6393,3197,743.9667622,1,0,1
6394,3197,743.9667622,1,7.612872101,2
6395,3198,0,1,0,1
6396,3198,103.3079482,2,15.46471385,2
6397,3199,698.4800599,1,0,1
6398,3199,698.4800599,1,3.84112164,2
6399,3200,2953.008341,1,0,1
6400,3200,3969.184045,2,16.54951994,2
6401,3201,61.565993,1,0,1
6402,3201,114.0115102,2,7.682040468,2
6403,3202,200.2826772,1,0,1
6404,3202,288.9837465,2,4.168728304,2
6405,3203,72.20042651,1,0,1
6406,3203,149.0438855,2,11.73461594,2
6407,3204,382.3541973,1,0,1
6408,3204,621.4507094,2,19.41423709,2
6409,3205,189.6899432,1,0,1
6410,3205,242.3182076,2,18.81740479,2
6411,3206,702.4431472,1,0,1
6412,3206,702.4431472,1,7.612872101,2
6413,3207,126.7003058,1,0,1
6414,3207,340.9654174,2,61.4311839,2
6415,3208,214.9175017,1,0,1
6416,3208,450.1473484,2,34.3839804,2
6417,3209,3017.255581,1,0,1
6418,3209,3075.384668,2,225.7493124,2
6419,3210,318.2950962,1,0,1
6420,3210,570.3576556,2,100.3746918,2
6421,3211,519.3901985,1,0,1
6422,3211,709.7516772,2,9.249151608,2
6423,3212,424.1785057,1,0,1
6424,3212,439.8675569,2,84.38778115,2
6425,3213,1425.332637,1,0,1
6426,3213,1637.153608,2,44.71715102,2
6427,3214,630.1862834,1,0,1
6428,3214,657.8154064,2,25.94767196,2
6429,3215,156.9658427,1,0,1
6430,3215,215.5791062,2,18.81740479,2
6431,3216,694.8821152,1,0,1
6432,3216,694.8821152,1,13.09196974,2
6433,3217,805.5852134,1,0,1
6434,3217,1289.314655,2,40.44031326,2
6435,3218,411.4231794,1,0,1
6436,3218,762.7509096,2,57.67973938,2
6437,3219,220.754804,1,0,1
6438,3219,626.9004493,2,84.38778115,2
6439,3220,14.01258156,1,0,1
6440,3220,44.60461193,2,14.01258156,2
6441,3221,0,1,0,1
6442,3221,113.8238955,2,113.8238955,2
6443,3222,392.2096199,1,0,1
6444,3222,928.5066483,2,4.014374042,2
6445,3223,379.0695208,1,0,1
6446,3223,397.1966919,2,34.3839804,2
6447,3224,24.15118797,1,0,1
6448,3224,24.23611596,2,24.15118797,2
6449,3225,1089.943407,1,0,1
6450,3225,1537.735232,2,9.215004196,2
6451,3226,1116.619063,1,0,1
6452,3226,1561.059496,2,9.215004196,2
6453,3227,419.7169031,1,0,1
6454,3227,1084.686028,2,36.82540808,2
6455,3228,1404.681478,1,0,1
6456,3228,1605.493264,2,46.74400135,2
6457,3229,58.95757984,1,0,1
6458,3229,928.7667154,2,58.95757984,2
6459,3230,482.6689426,1,0,1
6460,3230,1018.198959,2,4.014374042,2
6461,3231,880.2732254,1,0,1
6462,3231,1244.987741,2,31.46432399,2
6463,3232,0,1,0,1
6464,3232,42.50028205,2,7.18473152,2
6465,3233,0,1,0,1
6466,3233,422.6644865,2,22.45990035,2
6467,3234,2140.088862,1,0,1
6468,3234,2409.10511,2,128.6140618,2
6469,3235,7.18473152,1,0,1
6470,3235,112.5338436,2,7.18473152,2
6471,3236,868.4861995,1,0,1
6472,3236,1340.685562,2,129.4087472,2
6473,3237,564.9972483,1,0,1
6474,3237,564.9972483,1,76.93130218,2
6475,3238,938.6574825,1,0,1
6476,3238,1272.940674,2,31.02986098,2
6477,3239,742.5772644,1,0,1
6478,3239,1163.523377,2,16.92256488,2
6479,3240,573.7378631,1,0,1
6480,3240,573.7378631,1,36.6485569,2
6481,3241,328.7377693,1,0,1
6482,3241,404.7099961,2,73.30242645,2
6483,3242,467.2825409,1,0,1
6484,3242,606.301964,2,9.249151608,2
6485,3243,669.634913,1,0,1
6486,3243,1142.677282,2,6.415985432,2
6487,3244,688.4245634,1,0,1
6488,3244,1130.417431,2,10.18629698,2
6489,3245,806.1910794,1,0,1
6490,3245,1188.2115,2,59.65329257,2
6491,3246,1015.716484,1,0,1
6492,3246,1307.932496,2,31.02986098,2
6493,3247,1094.047849,1,0,1
6494,3247,1533.410199,2,5.407149398,2
6495,3248,691.4141566,1,0,1
6496,3248,1128.327993,2,6.094888239,2
6497,3249,667.2797429,1,0,1
6498,3249,1119.815871,2,40.0721418,2
6499,3250,22.45990035,1,0,1
6500,3250,481.718425,2,22.45990035,2
6501,3251,469.0542106,1,0,1
6502,3251,816.7255809,2,67.63632585,2
6503,3252,0,1,0,1
6504,3252,42.50028205,2,14.01258156,2
6505,3253,690.6585955,1,0,1
6506,3253,1119.61619,2,6.094888239,2
6507,3254,100.6070703,1,0,1
6508,3254,184.695087,2,15.66806161,2
6509,3255,645.4369383,1,0,1
6510,3255,1122.743665,2,6.415985432,2
6511,3256,697.3953285,1,0,1
6512,3256,1115.34035,2,27.19130319,2
6513,3257,536.291551,1,0,1
6514,3257,536.291551,1,83.23042526,2
6515,3258,441.0971746,1,0,1
6516,3258,805.0858244,2,41.95337096,2
6517,3259,0,1,0,1
6518,3259,21.66218157,2,21.66218157,2
6519,3260,477.3396947,1,0,1
6520,3260,490.8941174,2,164.645979,2
6521,3261,667.5371368,1,0,1
6522,3261,1150.922877,2,70.98125893,2
6523,3262,132.5837484,1,0,1
6524,3262,247.1626346,2,71.18839032,2
6525,3263,0,1,0,1
6526,3263,17.04823927,2,0.743033007,2
6527,3264,1081.847605,1,0,1
6528,3264,1513.216583,2,5.407149398,2
6529,3265,626.7460197,1,0,1
6530,3265,1068.483363,2,40.13310425,2
6531,3266,0,1,0,1
6532,3266,17.04823927,2,16.52550327,2
6533,3267,1183.288063,1,0,1
6534,3267,1247.13913,2,48.13497438,2
6535,3268,407.9962634,1,0,1
6536,3268,807.1111442,2,41.95337096,2
6537,3269,229.1921492,1,0,1
6538,3269,350.0040146,2,5.620460739,2
6539,3270,564.5710355,1,0,1
6540,3270,628.294463,2,1.867026147,2
6541,3271,25.79113172,1,0,1
6542,3271,39.19799059,2,25.79113172,2
6543,3272,66.75699901,1,0,1
6544,3272,112.5017844,2,9.221501397,2
6545,3273,0,1,0,1
6546,3273,1350.019087,2,83.80633396,2
6547,3274,242.5175057,1,0,1
6548,3274,340.2815688,2,5.620460739,2
6549,3275,380.3641976,1,0,1
6550,3275,781.5548273,2,42.54841607,2
6551,3276,618.1509286,1,0,1
6552,3276,630.1635206,2,1.867026147,2
6553,3277,600.4089038,1,0,1
6554,3277,1027.611828,2,46.35276083,2
6555,3278,0.743033007,1,0,1
6556,3278,16.52550327,2,0.743033007,2
6557,3279,0,1,0,1
6558,3279,987.8578936,2,58.95757984,2
6559,3280,1311.727983,1,0,1
6560,3280,1553.543434,2,94.35904729,2
6561,3281,367.9684464,1,0,1
6562,3281,704.4311799,2,155.9642269,2
6563,3282,89.80836688,1,0,1
6564,3282,99.06645137,2,12.56027925,2
6565,3283,57.01013264,1,0,1
6566,3283,80.32743282,2,15.66806161,2
6567,3284,301.0005066,1,0,1
6568,3284,1372.084923,2,265.1770559,2
6569,3285,1133.733201,1,0,1
6570,3285,1547.895805,2,68.2247825,2
6571,3286,528.2861403,1,0,1
6572,3286,993.076228,2,131.1620505,2
6573,3287,0,1,0,1
6574,3287,21.66218157,2,21.66218157,2
6575,3288,83.80633396,1,0,1
6576,3288,1311.274114,2,83.80633396,2
6577,3289,780.1848963,1,0,1
6578,3289,1234.841807,2,129.4087472,2
6579,3290,74.7049306,1,0,1
6580,3290,88.36114304,2,9.221501397,2
6581,3291,998.0686027,1,0,1
6582,3291,1226.552375,2,15.21592407,2
6583,3292,618.957075,1,0,1
6584,3292,854.5957464,2,33.32731277,2
6585,3293,1120.351006,1,0,1
6586,3293,1154.395475,2,15.21592407,2
6587,3294,1063.598904,1,0,1
6588,3294,1137.838607,2,7.664580698,2
6589,3295,129.2537823,1,0,1
6590,3295,194.9283271,2,10.45321138,2
6591,3296,505.7634827,1,0,1
6592,3296,947.6394714,2,81.50270538,2
6593,3297,443.101485,1,0,1
6594,3297,443.6846409,2,29.98154794,2
6595,3298,426.0138269,1,0,1
6596,3298,489.1412748,2,73.30242645,2
6597,3299,496.8371878,1,0,1
6598,3299,498.7744609,2,29.98154794,2
6599,3300,552.754058,1,0,1
6600,3300,948.912789,2,18.54700874,2
6601,3301,0,1,0,1
6602,3301,29.27423121,2,29.27423121,2
6603,3302,717.8381369,1,0,1
6604,3302,962.3952776,2,25.15126473,2
6605,3303,369.3484175,1,0,1
6606,3303,369.3484175,1,157.9134378,2
6607,3304,355.8394057,1,0,1
6608,3304,401.3341853,2,99.07030656,2
6609,3305,462.6354001,1,0,1
6610,3305,482.8730849,2,89.35861454,2
6611,3306,905.962449,1,0,1
6612,3306,992.9650913,2,13.72890415,2
6613,3307,0,1,0,1
6614,3307,23.70506392,2,16.31274239,2
6615,3308,505.3260851,1,0,1
6616,3308,916.2920959,2,18.54700874,2
6617,3370,0,1,0,1
6618,3370,0,1,0,1
6619,3371,0,1,0,1
6620,3371,0,1,0,1
6621,3396,0,1,0,1
6622,3396,0,1,0,1
6623,3397,0,1,0,1
6624,3397,0,1,0,1
6625,3309,930.7736871,1,0,1
6626,3309,975.0772722,2,14.05551395,2
6627,3310,682.1096435,1,0,1
6628,3310,844.1897747,2,33.32731277,2
6629,3311,760.5864838,1,0,1
6630,3311,964.1882745,2,80.6791346,2
6631,3312,142.0292766,1,0,1
6632,3312,192.6899137,2,10.45321138,2
6633,3313,972.1069564,1,0,1
6634,3313,1047.429208,2,7.664580698,2
6635,3314,927.4115195,1,0,1
6636,3314,941.9220442,2,20.59919766,2
6637,3315,0,1,0,1
6638,3315,191.4795341,2,33.92050977,2
6639,3316,913.5888593,1,0,1
6640,3316,921.4741388,2,46.68837844,2
6641,3317,243.6798956,1,0,1
6642,3317,262.4257389,2,164.645979,2
6643,3318,986.7985504,1,0,1
6644,3318,1135.943218,2,55.82578272,2
6645,3319,301.0229211,1,0,1
6646,3319,301.0229211,1,133.6983385,2
6647,3320,433.4810051,1,0,1
6648,3320,490.160466,2,47.61385699,2
6649,3321,97.81543066,1,0,1
6650,3321,137.9299913,2,22.79113725,2
6651,3322,0,1,0,1
6652,3322,29.27423121,2,29.27423121,2
6653,3323,317.1827522,1,0,1
6654,3323,361.3705976,2,68.53292929,2
6655,3324,868.1236054,1,0,1
6656,3324,940.3099305,2,13.72890415,2
6657,3325,33.92050977,1,0,1
6658,3325,170.2190397,2,33.92050977,2
6659,3326,883.619606,1,0,1
6660,3326,951.4434916,2,14.05551395,2
6661,3327,625.760471,1,0,1
6662,3327,949.9968201,2,47.02849198,2
6663,3328,717.9493468,1,0,1
6664,3328,982.911125,2,177.5318152,2
6665,3329,133.6334561,1,0,1
6666,3329,434.1902922,2,21.95439819,2
6667,3330,361.7569248,1,0,1
6668,3330,361.7569248,1,23.70542477,2
6669,3331,906.3019306,1,0,1
6670,3331,981.463463,2,29.36110871,2
6671,3332,596.0894085,1,0,1
6672,3332,1293.858461,2,265.1770559,2
6673,3333,53.27213023,1,0,1
6674,3333,123.0363044,2,53.27213023,2
6675,3334,884.2393046,1,0,1
6676,3334,970.8363792,2,20.48997089,2
6677,3335,763.1957086,1,0,1
6678,3335,950.9345888,2,25.15126473,2
6679,3336,16.31274239,1,0,1
6680,3336,106.8192667,2,16.31274239,2
6681,3337,136.0969272,1,0,1
6682,3337,306.6188146,2,39.28931308,2
6683,3338,2898.579774,1,0,1
6684,3338,4548.521161,2,7.186609383,2
6685,3339,300.2063757,1,0,1
6686,3339,300.2063757,1,23.70542477,2
6687,3340,882.6549021,1,0,1
6688,3340,944.2702478,2,46.25801581,2
6689,3341,507.9188005,1,0,1
6690,3341,794.2836478,2,134.578631,2
6691,3342,1064.72966,1,0,1
6692,3342,1064.72966,1,142.8786086,2
6693,3343,2854.179751,1,0,1
6694,3343,4439.238423,2,7.186609383,2
6695,3344,205.2675497,1,0,1
6696,3344,1027.398522,2,205.2675497,2
6697,3345,620.3134831,1,0,1
6698,3345,869.7486188,2,47.02849198,2
6699,3346,543.980857,1,0,1
6700,3346,619.6588083,2,47.61385699,2
6701,3347,90.43148965,1,0,1
6702,3347,322.1070487,2,21.95439819,2
6703,3348,241.9044701,1,0,1
6704,3348,244.5596082,2,50.45075535,2
6705,3349,165.6768628,1,0,1
6706,3349,192.7205236,2,21.42998675,2
6707,3350,168.6801754,1,0,1
6708,3350,185.8629409,2,16.89154505,2
6709,3351,324.1793976,1,0,1
6710,3351,363.8471138,2,89.35861454,2
6711,3352,121.3151194,1,0,1
6712,3352,211.3353493,2,23.47714624,2
6713,3353,707.8193382,1,0,1
6714,3353,925.8409872,2,100.6877638,2
6715,3354,165.8069795,1,0,1
6716,3354,263.7780273,2,1.690271508,2
6717,3355,148.262347,1,0,1
6718,3355,658.5144354,2,23.67577562,2
6719,3356,0,1,0,1
6720,3356,431.9711355,2,14.12646866,2
6721,3357,16.18352895,1,0,1
6722,3357,191.4525722,2,16.18352895,2
6723,3358,672.5049961,1,0,1
6724,3358,776.5944119,2,2.568304981,2
6725,3359,104.1785693,1,0,1
6726,3359,601.8640543,2,23.67577562,2
6727,3360,687.3279144,1,0,1
6728,3360,789.2038702,2,30.83473072,2
6729,3361,107.3990996,1,0,1
6730,3361,137.6503617,2,18.18392244,2
6731,3362,176.7172113,1,0,1
6732,3362,249.4030065,2,1.690271508,2
6733,3363,704.9232567,1,0,1
6734,3363,846.7853121,2,87.46564032,2
6735,3364,0,1,0,1
6736,3364,153.5418938,2,4.407884416,2
6737,3365,645.3977755,1,0,1
6738,3365,747.519411,2,2.568304981,2
6739,3366,417.246754,1,0,1
6740,3366,417.246754,1,171.1259158,2
6741,3367,14.12646866,1,0,1
6742,3367,456.3369688,2,10.62741965,2
6743,3368,4.407884416,1,0,1
6744,3368,172.1083702,2,4.407884416,2
6745,3369,29.83152557,1,0,1
6746,3369,158.089337,2,18.18392244,2
6747,3372,571.5167083,1,0,1
6748,3372,822.7571053,2,93.58013842,2
6749,3373,49.58053653,1,0,1
6750,3373,430.5639723,2,10.62741965,2
6751,3374,90.61472543,1,0,1
6752,3374,212.478714,2,16.89154505,2
6753,3375,0,1,0,1
6754,3375,176.7024483,2,29.83152557,2
6755,3376,161.3227322,1,0,1
6756,3376,199.4618513,2,13.37144381,2
6757,3377,0,1,0,1
6758,3377,4.582499463,2,4.582499463,2
6759,3378,625.9154182,1,0,1
6760,3378,722.8592623,2,14.9270895,2
6761,3379,664.2055351,1,0,1
6762,3379,664.2055351,1,194.7591943,2
6763,3380,161.0257752,1,0,1
6764,3380,179.1311347,2,11.90339976,2
6765,3381,0,1,0,1
6766,3381,4.582499463,2,4.582499463,2
6767,3382,620.2646885,1,0,1
6768,3382,686.955711,2,27.58039636,2
